artist,track,album,album_type,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,stream,duration_min,is_feat
Diego Verdaguer,Voy a Conquistarte,Voy a Conquistarte,single,0.613,0.569,0,-6.013,0.0331,0.326,3.83e-06,0.353,0.645,96.938,3239723,2.9175333333333335,0
Diego Verdaguer,Quién De Los Dos Será,Mexicano Hasta Las Pampas,album,0.644,0.311,7,-8.513,0.0356,0.522,5.14e-05,0.434,0.44,141.998,53311121,3.5643833333333332,0
Diego Verdaguer,La Ladrona,Estoy Vivo (Remasterizado),album,0.456,0.557,7,-14.448,0.0486,0.406,0.00044,0.121,0.889,188.875,53682345,3.0711166666666667,0
Diego Verdaguer,Tonta,Orgánico,album,0.806,0.736,8,-5.874,0.0382,0.0649,1.63e-06,0.0421,0.729,96.001,71432747,3.4303166666666667,0
Diego Verdaguer,Pídeme (En Vivo),Pideme (En Vivo),album,0.401,0.366,7,-8.309,0.0275,0.621,9.65e-05,0.972,0.281,76.315,21198015,3.5448166666666667,0
Diego Verdaguer,Ventana del Alma,Mexicano Hasta Las Pampas,album,0.68,0.392,1,-7.688,0.101,0.441,3.41e-06,0.109,0.76,167.826,8650428,2.9191666666666665,0
Diego Verdaguer,Mentiras Bonitas,Mexicano Hasta Las Pampas,album,0.737,0.367,7,-8.323,0.0311,0.516,4.46e-05,0.108,0.748,117.957,12534913,2.965316666666667,0
Diego Verdaguer,Color Esperanza / Sólo le Pido a Dios - Versión México,Color Esperanza / Sólo le Pido a Dios (Versión México),single,0.586,0.885,7,-5.241,0.0758,0.173,0.0,0.082,0.624,95.989,9149565,3.7317833333333335,0
Darlene Love,Christmas (Baby Please Come Home),"Christmas (Baby, Please Come Home)",album,0.325,0.759,8,-7.146,0.053,0.395,0.000362,0.0773,0.36,126.627,241893969,2.7742166666666668,0
Darlene Love,Winter Wonderland,"Christmas (Baby, Please Come Home)",album,0.487,0.759,0,-8.093,0.0408,0.604,0.0,0.185,0.447,122.306,37792153,2.4346666666666668,0
Darlene Love,A Marshmallow World,"Christmas (Baby, Please Come Home)",album,0.316,0.78,5,-6.988,0.0517,0.748,2.18e-05,0.317,0.653,154.636,31042109,2.38555,0
Darlene Love,All Alone on Christmas,"Christmas (Baby, Please Come Home)",album,0.604,0.857,9,-7.797,0.0335,0.00247,0.0,0.362,0.784,122.246,14848258,4.15245,0
Darlene Love,(Today I Met) The Boy I'm Gonna Marry,"Christmas (Baby, Please Come Home)",album,0.355,0.703,1,-5.847,0.0586,0.54,0.0645,0.911,0.607,100.878,16964783,2.76755,0
Darlene Love,White Christmas,"Christmas (Baby, Please Come Home)",album,0.423,0.776,10,-7.08,0.0578,0.795,0.0,0.201,0.396,122.236,6342270,2.882,0
Darlene Love,The Spirit of Christmas,The Spirit of Christmas (Music from the Netflix Film The Christmas Chronicles 2),single,0.383,0.889,7,-4.156,0.134,0.0267,4.73e-05,0.386,0.745,190.193,578900,3.7060833333333334,0
Ben E. King,Stand by Me,Don't Play That Song (Mono),album,0.65,0.306,9,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,577193378,3.0009333333333332,0
Ben E. King,Stand by Me,Don't Play That Song,album,0.632,0.232,9,-12.326,0.0318,0.428,4.95e-06,0.215,0.673,119.136,174033542,2.9248833333333333,0
Ben E. King,"Supernatural Thing, Pt. 1",Supernatural Thing,album,0.724,0.579,10,-10.933,0.0575,0.201,0.00856,0.0724,0.833,94.92,25962414,4.192666666666667,0
Ben E. King,Spanish Harlem,Spanish Harlem,album,0.608,0.594,2,-11.86,0.0435,0.32,4.75e-05,0.129,0.789,125.166,18866293,2.9048833333333333,0
Ben E. King,Sway,Spanish Harlem,album,0.566,0.543,4,-11.796,0.0353,0.775,0.00279,0.204,0.744,120.9,4197949,2.3237833333333335,0
Ben E. King,Perfidia,Spanish Harlem,album,0.538,0.347,0,-11.532,0.0281,0.35,1.51e-05,0.26,0.707,108.788,1270396,2.0888833333333334,0
Ben E. King,Come Closer to Me,Spanish Harlem,album,0.483,0.468,6,-11.535,0.0289,0.572,0.00059,0.435,0.794,105.88,3750247,2.59555,0
Ben E. King,Don't Play That Song (You Lied),Don't Play That Song,album,0.699,0.454,1,-11.062,0.0505,0.74,0.0,0.166,0.692,110.566,3420137,2.9048833333333333,0
Ben E. King,This Magic Moment,Ben E. King & The Drifters,album,0.338,0.232,0,-13.654,0.0347,0.728,0.0,0.168,0.533,138.101,45745461,2.4648833333333333,0
Ben E. King,Amor,Spanish Harlem,album,0.548,0.566,10,-11.876,0.0307,0.672,1.22e-05,0.112,0.805,100.813,2901046,3.1233333333333335,0
Rick Astley,Never Gonna Give You Up,Whenever You Need Somebody,album,0.721,0.939,8,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309,643466661,3.55955,0
Rick Astley,Together Forever,Whenever You Need Somebody,album,0.702,0.933,2,-11.876,0.0492,0.0519,0.000128,0.155,0.896,115.114,100723571,3.42555,0
Rick Astley,Cry for Help - Single Edit,The Best of Me,album,0.564,0.627,0,-6.933,0.022,0.526,0.0,0.0891,0.462,89.976,24339313,4.094,0
Rick Astley,Whenever You Need Somebody,Whenever You Need Somebody,album,0.716,0.946,0,-13.01,0.0402,0.108,9.45e-06,0.184,0.524,115.18,10231765,3.89445,0
Rick Astley,Take Me To Your Heart,Hold Me in Your Arms,album,0.749,0.835,0,-11.873,0.0473,0.155,2.91e-06,0.0927,0.967,119.938,10338733,3.49445,0
Rick Astley,She Wants To Dance With Me,Hold Me in Your Arms,album,0.654,0.83,6,-12.099,0.0513,0.0864,5.19e-05,0.268,0.938,118.031,9608304,3.274,0
Rick Astley,Hold Me In Your Arms,Hold Me in Your Arms,album,0.729,0.412,1,-13.962,0.0248,0.634,2.75e-06,0.0429,0.672,95.91,11160003,4.55555,0
Rick Astley,Love this Christmas,Love this Christmas,single,0.483,0.847,9,-3.57,0.0419,0.116,0.0,0.0707,0.408,153.856,5723679,3.1942166666666667,0
Rick Astley,Cry for Help,Free,album,0.567,0.435,0,-15.835,0.0236,0.561,0.0,0.144,0.545,89.913,5704152,4.863333333333333,0
Rick Astley,It Would Take a Strong Strong Man,Whenever You Need Somebody,album,0.81,0.619,6,-12.61,0.0287,0.212,0.000242,0.261,0.939,108.043,4505927,3.68045,0
Diana Krall,The Look Of Love,The Look Of Love,album,0.58,0.299,10,-13.03,0.0269,0.699,0.00386,0.0805,0.364,93.037,81913146,4.7,0
Diana Krall,Just The Way You Are,Live In Paris,album,0.54,0.348,8,-10.641,0.0339,0.804,0.00199,0.11,0.456,135.73,35185852,5.008666666666667,0
Diana Krall,Alone Again (Naturally),Wallflower,album,0.608,0.208,5,-11.824,0.0316,0.951,0.0,0.131,0.239,70.9,45846659,3.8446666666666665,0
Diana Krall,Let's Fall In Love,When I Look In Your Eyes,album,0.615,0.177,5,-16.925,0.0465,0.82,0.000186,0.135,0.383,124.558,57141080,4.316,0
Diana Krall,Night And Day,Turn Up The Quiet,album,0.49,0.121,5,-18.532,0.029,0.872,0.0808,0.122,0.256,103.683,55355433,4.638216666666667,0
Diana Krall,Autumn In New York,This Dream Of You,album,0.503,0.109,3,-15.336,0.0356,0.94,0.0014,0.252,0.201,118.024,12892977,5.32045,0
Diana Krall,Feels Like Home,Wallflower,album,0.549,0.139,8,-12.539,0.0288,0.946,2.93e-06,0.145,0.34,92.994,28039602,4.35845,0
Diana Krall,Temptation,The Girl In The Other Room,album,0.753,0.189,5,-14.235,0.0352,0.287,0.00301,0.0854,0.579,104.95,19916906,4.462,0
Diana Krall,'S Wonderful,Love Is Here To Stay,album,0.546,0.244,7,-12.515,0.0435,0.885,9.21e-05,0.108,0.412,77.248,15020069,2.83645,0
Los Prisioneros,Tren Al Sur,Corazones,album,0.675,0.67,9,-7.218,0.0514,0.00565,0.00673,0.0805,0.726,90.23,144683398,5.61555,0
Los Prisioneros,Paramar,La Voz de los '80 (Edición 30 Años),album,0.555,0.648,2,-7.684,0.0908,0.149,1.32e-06,0.114,0.466,147.512,37590336,3.76275,0
Los Prisioneros,Amiga Mía,Corazones,album,0.79,0.622,11,-8.19,0.0545,0.0208,0.00293,0.134,0.919,135.256,30870876,4.042883333333333,0
Los Prisioneros,Sexo,La Voz de los '80 (Edición 30 Años),album,0.527,0.937,9,-7.389,0.131,0.014,0.0,0.0531,0.866,145.165,18489523,4.793433333333334,0
Los Prisioneros,La Voz de los '80,La Voz de los '80 (Edición 30 Años),album,0.519,0.951,4,-6.556,0.124,0.0546,0.000193,0.0581,0.933,178.2,24364820,4.137083333333333,0
Majestic,Rasputin,Rasputin,single,0.758,0.913,6,-2.926,0.113,0.00364,6.92e-05,0.193,0.658,128.04,443481299,3.1035,0
Majestic,Time to Groove (feat. Nonô),Time to Groove (feat. Nonô),single,0.624,0.94,11,-3.671,0.163,0.000983,0.00409,0.313,0.882,128.014,12370846,2.4474833333333335,1
Majestic,Sweat,Sweat,single,0.721,0.931,10,-4.612,0.05,0.00227,0.00217,0.121,0.758,124.026,404513,2.7661333333333333,0
Majestic,Me & U (feat. Kelsey),Me & U (feat. Kelsey),single,0.636,0.924,8,-4.112,0.0293,0.00289,0.000271,0.756,0.85,125.002,19488516,3.5145833333333334,1
Majestic,Words (feat. Zara Larsson) [Majestic Remix],Words (feat. Zara Larsson) [Majestic Remix],single,0.745,0.8,10,-6.373,0.0342,0.0455,0.000331,0.0774,0.206,124.004,2993229,3.4031166666666666,1
Majestic,Shut You Down,Shut You Down,single,0.831,0.625,7,-6.594,0.0413,0.0682,0.0305,0.319,0.655,130.036,19731259,2.8106666666666666,0
Majestic,Losing My Mind,Losing My Mind,single,0.601,0.881,1,-3.834,0.0291,0.0317,0.0364,0.441,0.86,125.026,11672623,3.41415,0
Majestic,Green Green Grass - Majestic Remix,Green Green Grass,single,0.724,0.817,5,-4.657,0.0291,0.0339,3.27e-06,0.13,0.545,120.038,2361321,3.1950166666666666,0
Majestic,"Skank All Night (You Wot, You Wot)","Skank All Night (You Wot, You Wot)",single,0.882,0.82,7,-7.175,0.0963,0.321,0.0,0.0906,0.96,125.042,2807140,2.7371166666666666,0
Majestic,Berlin - Majestic Remix,Berlin (Majestic Remix),single,0.678,0.962,5,-4.484,0.0416,0.0113,0.0469,0.273,0.633,125.039,300192,2.635,0
Raffi,Baby Beluga,Baby Beluga,album,0.663,0.263,3,-13.043,0.106,0.847,2.17e-06,0.452,0.571,137.52,48897763,2.68045,0
Raffi,Mr. Sun,Singable Songs for the Very Young,album,0.669,0.386,2,-14.641,0.0524,0.398,0.000257,0.267,0.604,87.704,17393957,1.2782166666666666,0
Raffi,Apples And Bananas,"One Light, One Sun",album,0.844,0.136,5,-14.548,0.067,0.749,5.24e-06,0.0871,0.926,140.109,23870667,1.634,0
Raffi,Wheels On The Bus,Rise and Shine,album,0.818,0.309,4,-12.522,0.0771,0.656,0.0,0.439,0.797,86.322,30530260,1.6673333333333333,0
Miel San Marcos,El Señor Es Mi Rey (feat. Tony Perez),Proezas,album,0.429,0.929,0,-3.176,0.0754,0.0355,0.0,0.824,0.497,153.289,23388518,1.65155,1
Miel San Marcos,Abba Padre (En Vivo),Pentecostés (En Vivo),album,0.445,0.602,0,-7.048,0.0291,0.051,0.0,0.556,0.186,144.034,15532050,4.858883333333333,0
Miel San Marcos,El Poderoso de Israel (En Vivo),Pentecostés (En Vivo),album,0.318,0.928,5,-6.487,0.079,0.0138,1.6e-05,0.144,0.275,148.002,13438441,2.426,0
Miel San Marcos,Bienvenido Espíritu Santo (En Vivo),Pentecostés (En Vivo),album,0.311,0.851,0,-5.379,0.0428,0.014,0.0,0.653,0.47,196.023,17809863,4.49,0
Miel San Marcos,Los Muros Caerán,Proezas,album,0.46,0.962,0,-3.563,0.157,0.0112,5.12e-06,0.915,0.335,152.175,17640502,4.495783333333334,0
Miel San Marcos,Su Poder,Su Poder,single,0.46,0.804,0,-5.412,0.0363,0.0246,0.0,0.302,0.198,140.007,7343213,5.0431333333333335,0
Ajay-Atul,Ved Lavlay,Ved (Original Motion Picture Soundtrack),single,0.837,0.736,8,-5.502,0.0506,0.169,0.00023,0.0911,0.758,98.011,2497726,3.85275,0
Ajay-Atul,Chikni Chameli,Agneepath (Original Motion Picture Soundtrack),album,0.693,0.956,1,-5.012,0.071,0.289,0.0,0.294,0.665,90.005,26872207,5.02645,0
Ajay-Atul,"Sapna Jahan (From ""Brothers"")","Sapna Jahan (From ""Brothers"")",single,0.471,0.329,0,-11.958,0.0312,0.78,0.0021,0.117,0.144,126.107,22770222,5.6963333333333335,0
Ajay-Atul,"Ved Tujha (From ""Ved"")","Ved Tujha (From ""Ved"")",single,0.427,0.336,1,-7.968,0.0312,0.945,0.000423,0.0948,0.267,134.541,3485421,3.4097666666666666,0
Ajay-Atul,Sukh Kalale,Ved (Original Motion Picture Soundtrack),single,0.497,0.424,7,-8.896,0.0298,0.886,0.0158,0.0968,0.147,139.984,1753080,5.659633333333334,0
Ajay-Atul,Love Mashup,Love Mashup,single,0.711,0.673,5,-5.89,0.0336,0.25,0.0,0.214,0.393,109.992,15483196,4.000283333333333,0
Ajay-Atul,Zingaat,Dhadak,single,0.834,0.788,6,-7.294,0.213,0.359,0.27,0.396,0.705,130.032,15364153,3.7750333333333335,0
Ahmet Kaya,Kendine İyi Bak,Sevgi Duvarı,album,0.65,0.496,0,-14.114,0.0315,0.585,0.0221,0.19,0.852,118.658,33196770,4.452216666666667,0
Ahmet Kaya,Kum Gibi,Şarkılarım Dağlara,album,0.667,0.571,0,-10.626,0.0359,0.589,0.000513,0.093,0.598,92.018,41397974,4.514733333333333,0
Ahmet Kaya,Şiire Gazele,Sevgi Duvarı,album,0.47,0.351,0,-14.697,0.0368,0.851,0.00158,0.155,0.545,159.484,13448300,4.14,0
Ahmet Kaya,Doruklara Sevdalandım,Sevgi Duvarı,album,0.569,0.522,2,-13.027,0.0521,0.446,0.00129,0.431,0.604,123.206,18253862,4.26445,0
Ahmet Kaya,Hani Benim Gençliğim,Yorgun Demokrat,album,0.541,0.183,2,-19.554,0.0384,0.685,2.96e-05,0.0989,0.275,113.575,27632117,4.280983333333333,0
Ahmet Kaya,Hep Sonradan,Sevgi Duvarı,album,0.645,0.53,0,-12.942,0.034,0.527,0.00125,0.123,0.589,115.978,19196543,3.6288833333333335,0
Ahmet Kaya,Söyle,Dosta Düşmana Karşı,album,0.578,0.598,2,-7.724,0.0306,0.846,1.46e-05,0.108,0.774,97.983,31821836,4.13625,0
Ahmet Kaya,Yorgun Demokrat,Yorgun Demokrat,album,0.708,0.221,2,-22.339,0.0446,0.528,0.000384,0.137,0.549,119.801,21675945,4.3522,0
Ahmet Kaya,Herkes Kendi İşine,Başkaldırıyorum,album,0.459,0.477,1,-13.075,0.0326,0.639,5.89e-06,0.105,0.744,138.255,8060513,2.56,0
Los Amables Del Norte,Vida Prestada,Los Amables Del Norte,album,0.514,0.672,3,-7.866,0.0453,0.266,0.000428,0.0556,0.931,163.328,747393,3.3102,0
Los Amables Del Norte,Recuerdos A Un Amigo,Recordando Al Compa,album,0.534,0.6,5,-5.909,0.119,0.572,1.62e-06,0.0684,0.946,172.522,347672,2.387983333333333,0
Los Amables Del Norte,La Feria de las Flores,Porque Volviste,album,0.626,0.919,2,-4.506,0.174,0.344,0.000406,0.0675,0.755,111.073,537964,4.066666666666666,0
Los Amables Del Norte,Mil Cadenas,Los Amables Del Norte,album,0.574,0.562,8,-6.298,0.0813,0.272,0.0,0.0441,0.966,187.371,112620,2.0938666666666665,0
Los Amables Del Norte,Sauce y la Palma,El Homenaje,album,0.8,0.589,5,-8.819,0.0408,0.705,6.06e-05,0.0542,0.976,120.033,215090,2.716666666666667,0
Los Amables Del Norte,Palomita A Donde Vas,Los Amables Del Norte,album,0.567,0.557,5,-8.919,0.0558,0.132,0.00088,0.0851,0.962,185.087,114799,3.187333333333333,0
Los Amables Del Norte,Recordando Al Compa Chalino,Recordando Al Compa,album,0.577,0.591,9,-6.699,0.138,0.388,1.17e-06,0.0821,0.794,173.868,84516,3.688483333333333,0
Los Amables Del Norte,Con La Tierra Encima,Recordando Al Compa,album,0.526,0.645,9,-6.168,0.126,0.532,2.45e-06,0.061,0.946,171.212,35352,2.5422,0
Los Amables Del Norte,El Contrato,Recordando Al Compa,album,0.77,0.626,8,-5.644,0.094,0.646,3.58e-05,0.0623,0.923,97.826,63447,4.2566,0
Los Amables Del Norte,Niña De Mis Amores,Los Amables Del Norte,album,0.615,0.702,3,-7.526,0.0989,0.348,9.55e-05,0.0881,0.879,113.613,92616,3.5332166666666667,0
The Kiboomers,"Zoom, Zoom We're Going to the Moon",150 Preschool Songs,album,0.806,0.708,2,-8.684,0.147,0.436,0.0,0.124,0.891,92.038,17354331,1.5653333333333332,0
The Kiboomers,Twinkle Twinkle Little Star,Baby Sleep Music,album,0.529,0.127,0,-23.889,0.0496,0.889,0.00926,0.0828,0.555,120.008,19102780,1.9333333333333333,0
The Kiboomers,The Party Freeze Song,150 Preschool Songs,album,0.78,0.916,4,-6.317,0.0607,0.101,6.58e-05,0.0686,0.481,128.026,32700677,2.1437833333333334,0
The Kiboomers,The Floor is Lava Song for Kids,The Floor is Lava Song for Kids,single,0.759,0.796,4,-5.613,0.178,0.135,0.000469,0.428,0.445,127.981,9966101,3.5031166666666667,0
The Kiboomers,Rock a Bye Baby,The Top 100 Toddler Songs,album,0.678,0.293,1,-12.756,0.0284,0.913,0.000603,0.107,0.152,102.021,16126112,2.13845,0
The Kiboomers,Little Bunny Foo Foo,150 Toddler Tunes,album,0.797,0.473,9,-7.24,0.21,0.59,0.0,0.123,0.435,146.028,5793862,1.9148833333333333,0
The Kiboomers,Animal Freeze Dance Song,Freeze Dance Songs for Learning,album,0.756,0.88,7,-4.736,0.186,0.0767,0.0,0.334,0.542,128.017,11668542,2.20555,0
The Kiboomers,"Hurry, Hurry Drive the Firetruck",Toddler Circle Time Songs,album,0.739,0.308,4,-9.867,0.0666,0.44,0.0,0.108,0.532,160.119,3735036,1.6824333333333332,0
Liberación,Cómo Estás Tú,Con La Fuerza Del Destino,album,0.654,0.758,0,-6.458,0.0316,0.21,0.0,0.0862,0.93,93.271,74464096,2.951783333333333,0
Liberación,Ese Loco Soy Yo,Directo Al Corazón,album,0.588,0.565,7,-8.293,0.0292,0.0718,9.43e-06,0.108,0.273,131.527,75377153,4.668666666666667,0
Liberación,Enamorado De Un Fantasma,Enamorado De Un Fantasma,album,0.642,0.574,2,-7.141,0.0236,0.296,0.0,0.115,0.401,96.886,52827349,4.491116666666667,0
Liberación,Con El Corazón En La Mano,Con La Fuerza Del Destino,album,0.723,0.746,9,-6.877,0.0457,0.376,0.0,0.0771,0.73,82.986,26713992,3.296666666666667,0
Liberación,Nubes De Algodón,Entre Nubes,album,0.686,0.714,5,-9.104,0.0321,0.0581,2.17e-06,0.0842,0.729,92.453,19657067,3.3373333333333335,0
Liberación,La Fuerza Del Destino,Con La Fuerza Del Destino,album,0.709,0.723,0,-5.797,0.036,0.414,0.0,0.127,0.694,83.481,18371587,3.1502166666666667,0
Liberación,Si Estuvieras Conmigo - Dueto Con Grupo Bryndis,30 Aniversario Duetos,album,0.542,0.72,2,-5.397,0.0374,0.571,0.0,0.0847,0.734,81.88,28118033,2.6757833333333334,0
Liberación,Por Esa Yegua,Con La Fuerza Del Destino,album,0.756,0.752,0,-5.06,0.0548,0.464,0.0,0.0423,0.885,100.659,15127162,3.02955,0
Liberación,Si Estuvieras Conmigo,Si Estuvieras Conmigo,album,0.491,0.657,2,-5.269,0.0344,0.187,0.0,0.302,0.769,161.918,12320943,2.6306666666666665,0
Liberación,Quién Me Ha Robado Tu Corazón,Con La Fuerza Del Destino,album,0.617,0.59,2,-6.464,0.0247,0.135,1.37e-05,0.186,0.768,99.891,17383831,2.9393333333333334,0
Massive Attack,Teardrop,Mezzanine,album,0.615,0.419,11,-8.8,0.0395,0.0173,0.497,0.135,0.216,76.997,223895918,5.512883333333333,0
Massive Attack,Unfinished Sympathy - 2012 Mix/Master,Blue Lines (2012 Mix/Master),album,0.592,0.835,7,-8.475,0.032,0.0393,0.209,0.665,0.703,114.436,98673433,5.14045,0
Massive Attack,Paradise Circus,Heligoland,album,0.81,0.591,8,-13.385,0.0638,0.414,0.799,0.072,0.297,136.028,90940818,4.962916666666667,0
Massive Attack,Karmacoma,Protection,album,0.801,0.536,11,-14.334,0.224,0.00545,0.183,0.204,0.667,141.068,24865684,5.274,0
Massive Attack,Safe From Harm - 2012 Mix/Master,Blue Lines (2012 Mix/Master),album,0.677,0.83,6,-6.604,0.0469,0.0438,0.312,0.0766,0.842,82.274,23209354,5.316666666666666,0
Massive Attack,Be Thankful For What You've Got - 2012 Mix/Master,Blue Lines (2012 Mix/Master),album,0.821,0.528,4,-11.749,0.0463,0.117,0.0702,0.0816,0.345,92.128,21796434,4.156883333333333,0
Yann Tiersen,"Comptine d'un autre été, l'après-midi",Le Fabuleux destin d'Amélie Poulain (Bande originale du film),album,0.483,0.192,4,-15.378,0.0469,0.991,0.908,0.106,0.0542,100.848,385301938,2.34555,0
Yann Tiersen,La valse d'Amélie,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),album,0.433,0.564,9,-8.917,0.0405,0.713,0.275,0.117,0.855,192.07,49206484,2.2651166666666667,0
Yann Tiersen,I've Never Been There,Cascade Street,album,0.638,0.384,7,-7.193,0.047,0.926,0.341,0.44,0.766,99.967,27753599,1.5848833333333334,0
Yann Tiersen,Les jours tristes - Instrumental,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),album,0.734,0.339,7,-8.123,0.0325,0.807,0.186,0.0801,0.952,100.081,33435375,3.0577833333333335,0
Yann Tiersen,Mother's Journey,Goodbye Lenin !,album,0.344,0.481,7,-12.263,0.0498,0.992,0.861,0.108,0.0922,180.137,8830052,1.4757833333333332,0
Yann Tiersen,L'autre valse d'Amélie,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),album,0.515,0.39,9,-9.544,0.0275,0.706,0.000684,0.137,0.0718,105.981,27517703,1.5566666666666666,0
Wings,Band On The Run - 2010 Remaster,Band On The Run (Standard),album,0.479,0.601,7,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,211266445,5.217116666666667,0
Wings,Live And Let Die - 2018 Remaster,Red Rose Speedway (Archive Collection),album,0.391,0.375,7,-12.573,0.046,0.0797,0.013,0.143,0.116,153.802,119067626,3.2128833333333335,0
Wings,My Love - 2018 Remaster,Red Rose Speedway,album,0.41,0.361,5,-14.061,0.0351,0.431,0.000174,0.0779,0.134,120.0,41437357,4.1288833333333335,0
Wings,Jet - 2010 Remaster,Band On The Run (Standard),album,0.504,0.739,9,-7.265,0.0316,0.0179,0.08,0.0949,0.417,128.918,41213103,4.139333333333333,0
Wings,Nineteen Hundred And Eighty Five - 2010 Remaster,Band On The Run (Standard),album,0.528,0.655,0,-7.85,0.0262,0.0102,0.723,0.377,0.367,115.285,18638244,5.530883333333334,0
Wings,Let Me Roll It - 2010 Remaster,Band On The Run (Standard),album,0.338,0.407,4,-8.506,0.0371,0.0327,0.00246,0.081,0.519,172.595,27671988,4.830216666666667,0
Wings,Let 'Em In - 2014 Remaster,Wings At The Speed Of Sound (Archive Collection),album,0.761,0.482,10,-11.849,0.0572,0.491,0.31,0.0864,0.626,88.054,30556831,5.198,0
Wings,Arrow Through Me - Remastered 1993,Back To The Egg,album,0.874,0.364,2,-12.326,0.0983,0.218,0.0263,0.101,0.675,86.004,19505317,3.61155,0
Lang Lang,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",Piano Book (Encore Edition),album,0.239,0.125,0,-25.418,0.0448,0.989,0.896,0.101,0.209,134.015,65735816,2.3217833333333333,0
Lang Lang,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",Piano Book (Encore Edition),album,0.309,0.211,0,-22.838,0.0385,0.982,0.932,0.145,0.645,120.479,33729624,4.907783333333334,0
Joan Jett & the Blackhearts,I Love Rock 'N Roll,I Love Rock 'N' Roll (Expanded Edition),album,0.535,0.716,4,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,252283995,2.91955,0
Joan Jett & the Blackhearts,I Hate Myself for Loving You,Up Your Alley,album,0.611,0.882,9,-11.225,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,126358437,4.113333333333333,0
Joan Jett & the Blackhearts,Bad Karma (feat. Joan Jett),Plastic Hearts,album,0.82,0.568,4,-6.963,0.0538,0.0301,0.0092,0.169,0.478,113.941,33587742,3.1366666666666667,1
Joan Jett & the Blackhearts,Do You Wanna Touch Me (Oh Yeah),Bad Reputation (Expanded Edition),album,0.572,0.836,11,-3.159,0.0867,0.0247,0.000221,0.159,0.726,127.667,13412441,3.775333333333333,0
Joan Jett & the Blackhearts,Cherry Bomb,Glorious Results of a Misspent Youth (Expanded Edition),album,0.533,0.926,11,-6.139,0.0525,0.225,4.8e-05,0.0572,0.401,128.51,6962103,2.5957833333333333,0
Joan Jett & the Blackhearts,Little Drummer Boy - Recorded at Spotify Studios NYC,Spotify Singles - Christmas,single,0.676,0.82,8,-6.003,0.0326,0.000318,0.0221,0.074,0.411,129.476,1991645,3.8678,0
Joan Jett & the Blackhearts,Dirty Deeds,The Hit List,album,0.645,0.8,2,-9.954,0.054,0.0651,2.83e-05,0.0644,0.661,137.127,6074775,3.296,0
Joan Jett & the Blackhearts,You Don't Own Me,Bad Reputation (Expanded Edition),album,0.313,0.559,2,-5.126,0.0292,0.529,1.59e-06,0.228,0.532,171.79,2114958,3.4553333333333334,0
Alex Ubago,Aunque no te pueda ver,Fantasía o realidad,album,0.594,0.457,4,-8.673,0.0303,0.612,0.0,0.1,0.205,117.989,125735400,4.44445,0
Alex Ubago,Sin miedo a nada (feat. Amaia Montero),¿Qué pides tú? (Argentina),album,0.573,0.574,0,-4.826,0.0468,0.406,0.0,0.125,0.339,132.836,133899185,5.181116666666667,1
Alex Ubago,Resistiré,Resistiré,single,0.704,0.764,4,-6.508,0.026,0.167,0.0,0.235,0.709,100.018,42652491,4.760183333333333,0
Alex Ubago,A gritos de esperanza,¿Qué pides tú? (Argentina),album,0.583,0.527,7,-7.998,0.0273,0.473,0.0,0.117,0.457,105.413,54835563,4.554883333333334,0
Alex Ubago,Sigo aquí (Treasure Planet) (Tema principal de la B.S.O. El planeta del tesoro),Siempre en mi mente,album,0.547,0.648,9,-5.632,0.0299,0.00852,0.0,0.0911,0.603,111.027,28825482,3.7053333333333334,0
Alex Ubago,Estar contigo,Mentiras sinceras,album,0.489,0.572,2,-5.109,0.027,0.431,0.0,0.131,0.321,78.423,47280638,3.8713333333333333,0
Alex Ubago,Sin miedo a nada,¿Qué pides tú? (Argentina),album,0.448,0.467,0,-6.306,0.0459,0.551,0.0,0.127,0.238,132.944,24079522,5.183116666666667,0
Alex Ubago,¿Qué pides tú?,¿Qué pides tú? (Argentina),album,0.685,0.692,7,-6.225,0.0341,0.0762,0.0,0.29,0.621,134.954,20868526,4.156,0
Alex Ubago,Estar contigo (feat. La Oreja de Van Gogh),20 Años,album,0.422,0.736,2,-4.393,0.0524,0.323,0.0,0.145,0.325,157.083,5244271,3.96105,1
Alex Ubago,Dame tu aire,Fantasía o realidad,album,0.598,0.74,4,-8.052,0.0294,0.125,0.0,0.14,0.565,124.043,14800115,4.02045,0
Ivy Queen,Quiero Bailar,DIVA- Platinum Edition,album,0.836,0.842,5,-5.233,0.105,0.285,0.0,0.277,0.757,94.946,180454362,3.10845,0
Ivy Queen,Quiero Saber,DIVA- Platinum Edition,album,0.846,0.905,6,-3.686,0.0588,0.139,1.01e-05,0.228,0.843,95.018,44151750,2.92555,0
