,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
7347,Shenseea,Light My Fire (feat. Gwen Stefani & Shenseea),Scorcha,album,0.569,0.805,5.0,-4.619,0.257,0.0108,0.0,0.0953,0.75,178.079,202534.0,7249682.0
7348,Shenseea,Good Comfort,Good Comfort,single,0.862,0.671,9.0,-6.609,0.0903,0.563,0.0,0.104,0.72,100.015,134400.0,9458839.0
7349,Shenseea,Lighter (with Tarrus Riley & Rvssian),Lighter (with Tarrus Riley & Rvssian),single,0.521,0.682,1.0,-5.642,0.14,0.162,0.0,0.1,0.208,177.826,124516.0,14641409.0
7350,Diomedes Diaz,Tú Eres La Reina,Titulo De Amor,album,0.643,0.575,9.0,-8.394,0.0525,0.543,0.0,0.0825,0.958,154.497,253933.0,25343695.0
7351,Diomedes Diaz,Sin Medir Distancias,Brindo Con El Alma,album,0.607,0.414,3.0,-9.436,0.0546,0.492,0.0,0.103,0.962,157.467,300760.0,25714976.0
7352,Diomedes Diaz,Ilusiones,Experiencias Vividas,album,0.734,0.432,7.0,-6.891,0.055,0.246,0.0,0.095,0.644,134.804,272867.0,17194763.0
7353,Diomedes Diaz,Amarte Mas No Pude,Orgullosa,single,0.611,0.569,1.0,-10.075,0.0765,0.343,0.0,0.0817,0.961,156.998,289387.0,27692702.0
7354,Diomedes Diaz,La Plata,26 De Mayo,album,0.671,0.842,2.0,-7.979,0.207,0.188,0.0,0.0359,0.786,147.848,278240.0,10362313.0
7355,Diomedes Diaz,La Suerte Esta Echada,Muchas Gracias,album,0.506,0.625,2.0,-10.818,0.0687,0.417,0.0,0.235,0.93,151.238,296600.0,11319975.0
7356,Diomedes Diaz,Mi Primera Cana,Titulo De Amor,album,0.542,0.537,2.0,-11.334,0.0553,0.203,1.1e-05,0.0373,0.962,88.866,257373.0,7755354.0
7357,Diomedes Diaz,Los Recuerdos De Ella,Gano El Folclor,album,0.762,0.641,8.0,-8.79,0.115,0.13,0.0,0.148,0.975,89.646,235360.0,6211173.0
7358,Diomedes Diaz,El Condor Herido,El Condor Herido,album,0.647,0.668,7.0,-9.905,0.261,0.511,0.0,0.136,0.976,87.669,310307.0,9869677.0
7359,Diomedes Diaz,Asi Me Hizo Dios,Muchas Gracias,album,0.461,0.539,2.0,-10.479,0.0394,0.327,0.0,0.0804,0.953,157.754,287933.0,8491708.0
7360,Bombay Jayashri,Vaseegara,Minnalae (Original Motion Picture Soundtrack),album,0.695,0.293,11.0,-16.278,0.0431,0.596,0.0158,0.132,0.637,143.804,299147.0,35372729.0
7361,Bombay Jayashri,Mudher Kanave,Majunu (Original Motion Picture Soundtrack),album,0.692,0.709,2.0,-10.778,0.0502,0.154,1.46e-06,0.167,0.714,102.999,310707.0,13765193.0
7362,Bombay Jayashri,Suttum Vizhi,Ghajini (Original Motion Picture Soundtrack),single,0.789,0.592,7.0,-7.063,0.0501,0.0808,0.00079,0.084,0.946,96.969,318600.0,11839277.0
7363,Bombay Jayashri,Zara Zara,Rehnaa Hai Terre Dil Mein (Original Motion Picture Soundtrack),compilation,0.643,0.268,11.0,-15.073,0.09,0.593,2.06e-06,0.316,0.62,143.813,298266.0,36907536.0
7364,Bombay Jayashri,Paartha Mudhal,Vettaiyaadu Vilaiyaadu (Original Motion Picture Soundtrack),single,0.813,0.537,7.0,-8.667,0.0382,0.0914,5.91e-05,0.114,0.803,108.013,366040.0,12518097.0
7365,Bombay Jayashri,"Ondra Renda (From ""Kaakha Kaakha"")",Hits of Harris & Yuvan Isai Thendral,album,0.642,0.562,9.0,-9.304,0.0607,0.584,0.0,0.104,0.671,149.82,306627.0,13750974.0
7366,Bombay Jayashri,Yaaro Manathile,Dhaam Dhoom (Original Motion Picture Soundtrack),single,0.659,0.454,9.0,-8.969,0.28,0.679,8.27e-06,0.16,0.546,166.948,303400.0,5287674.0
7367,Bombay Jayashri,Unakkul Naane,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),single,0.706,0.676,7.0,-9.041,0.0499,0.727,0.000769,0.0958,0.488,112.994,281040.0,4195962.0
7368,Bombay Jayashri,Zara Zara - LoFi Chill,Hindi Lofi Vibe,compilation,0.583,0.308,7.0,-18.303,0.0465,0.581,0.0106,0.257,0.241,118.226,387716.0,6811213.0
7369,Bombay Jayashri,Zara Zara - Lofi,Hindi Slowed Reverb Bollywood Lofi,compilation,0.608,0.638,11.0,-6.008,0.0292,0.581,0.0172,0.448,0.439,140.109,219438.0,3552659.0
7370,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,album,0.834,0.371,1.0,-11.99,0.0358,0.799,0.0,0.275,0.976,96.628,150267.0,140938401.0
7371,Gene Autry,Rudolph the Red-Nosed Reindeer,Rudolph The Red Nosed Reindeer And Other Christmas Classics,album,0.629,0.159,8.0,-14.056,0.0495,0.883,0.0,0.222,0.642,142.157,186733.0,74295804.0
7372,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,Rudolph The Red Nosed Reindeer And Other Christmas Classics,album,0.677,0.241,8.0,-11.133,0.0407,0.847,0.0,0.0523,0.963,172.315,173493.0,23843124.0
7373,Gene Autry,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),Rudolph The Red Nosed Reindeer And Other Christmas Classics,album,0.743,0.19,1.0,-11.686,0.073,0.928,0.0,0.117,0.954,159.894,169533.0,8903008.0
7374,Gene Autry,Frosty the Snowman,His Christmas Album,album,0.596,0.675,8.0,-6.817,0.0326,0.312,0.0,0.341,0.966,81.121,113557.0,3959165.0
7375,Gene Autry,Up On The House Top,The Original: Gene Autry Sings Rudolph The Red-Nosed Reindeer & Other Christmas Favorites,album,0.68,0.273,1.0,-13.691,0.426,0.833,0.0,0.173,0.861,165.983,155293.0,3151194.0
7376,Gene Autry,Frosty The Snow Man,Gene Autry: A Melody Ranch Christmas,compilation,0.568,0.184,8.0,-16.196,0.23,0.847,0.0,0.0971,0.803,82.951,138080.0,3108638.0
7377,Gene Autry,The Night Before Christmas Song,Rudolph The Red Nosed Reindeer And Other Christmas Classics,album,0.554,0.187,9.0,-13.164,0.0347,0.95,0.0,0.183,0.454,145.13,168027.0,3502909.0
7378,Gene Autry,Here Comes Santa Claus,Christmas With Willie Nelson,compilation,0.706,0.42,0.0,-9.75,0.0594,0.849,0.000323,0.666,0.905,95.269,112119.0,449409.0
7379,Gene Autry,Home On the Range,The Essential Gene Autry,album,0.275,0.184,3.0,-12.586,0.0296,0.927,0.0,0.146,0.325,98.781,158533.0,1614314.0
7380,Divya Kumar,Sun Saathiya,ABCD 2,album,0.456,0.668,9.0,-7.795,0.0373,0.604,0.000145,0.141,0.263,144.062,218724.0,39774045.0
7381,Divya Kumar,Kamariya,Stree,single,0.825,0.666,4.0,-4.847,0.0554,0.143,2.81e-06,0.237,0.763,96.987,187983.0,45355913.0
7382,Divya Kumar,Thumkeshwari,Bhediya (Original Motion Picture Soundtrack),single,0.757,0.682,7.0,-5.292,0.0553,0.055,0.0,0.0815,0.562,98.977,163179.0,9414152.0
7383,Divya Kumar,"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",52 Non Stop Dilbar Dilbar Remix,compilation,0.521,0.837,7.0,-4.501,0.0794,0.0593,1.28e-05,0.157,0.48,106.001,4581483.0,23128326.0
7384,Divya Kumar,"Halka Halka (From ""Fanney Khan"")","Halka Halka (From ""Fanney Khan"")",single,0.691,0.796,7.0,-4.778,0.0387,0.0495,0.0,0.333,0.541,127.985,247382.0,29293454.0
7385,Divya Kumar,Shubhaarambh,Celebrate Kai Po Che (Original Motion Picture Soundtrack),album,0.484,0.545,10.0,-6.607,0.0485,0.2,0.0,0.188,0.575,114.989,232533.0,20101610.0
7386,Divya Kumar,"Panghat (From ""Roohi"")","Panghat (From ""Roohi"")",single,0.593,0.858,9.0,-4.823,0.248,0.0513,2.25e-05,0.342,0.545,66.813,179418.0,18413088.0
7387,Divya Kumar,Manohari,Baahubali - The Beginning,album,0.583,0.8,4.0,-6.95,0.0863,0.0864,0.0,0.115,0.797,159.998,216742.0,12035352.0
7388,Divya Kumar,"Kamli (From ""Hum Do Hamare Do"")","Kamli (From ""Hum Do Hamare Do"")",single,0.605,0.656,11.0,-3.599,0.0314,0.312,0.0,0.129,0.692,90.992,191584.0,6871645.0
7389,Divya Kumar,Maston Ka Jhund,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),album,0.806,0.909,1.0,-5.295,0.0658,0.0267,0.000343,0.057,0.653,119.996,274013.0,4974326.0
7390,Dino James,WOH,WOH,single,0.753,0.594,3.0,-6.948,0.307,0.536,0.00038,0.304,0.478,189.909,328421.0,13593263.0
7391,Dino James,Dooriyan (feat. Kaprila),Dooriyan (feat. Kaprila),single,0.778,0.474,9.0,-10.109,0.08,0.528,0.0,0.104,0.219,91.969,215217.0,37620259.0
7392,Dino James,Wishlist (feat. Kaprila),Wishlist (feat. Kaprila),single,0.771,0.687,8.0,-7.824,0.156,0.603,0.0,0.189,0.225,94.951,213164.0,27174839.0
7393,Dino James,Pyaar Pyaar,D,album,0.862,0.615,3.0,-6.291,0.0547,0.335,6.33e-05,0.182,0.898,100.998,181188.0,5534564.0
7394,Dino James,Lost,D,album,0.608,0.578,2.0,-8.654,0.267,0.0584,3.98e-06,0.486,0.462,80.224,201000.0,6945187.0
7395,Dino James,Unstoppable,Unstoppable,single,0.667,0.791,0.0,-4.969,0.213,0.469,0.0,0.0948,0.347,172.217,279884.0,10626164.0
7396,Dino James,Hancock,Hancock,single,0.82,0.577,10.0,-6.386,0.0995,0.211,0.0,0.113,0.323,88.015,350114.0,6188171.0
7397,Dino James,Yaadein,Yaadein,single,0.701,0.843,9.0,-4.609,0.193,0.462,0.0,0.0934,0.385,144.251,384167.0,3363575.0
7398,Dino James,Girlfriend,Girlfriend,single,0.752,0.887,6.0,-5.971,0.369,0.221,0.0,0.152,0.207,86.998,419146.0,6409110.0
7399,Dino James,Jealous,D,album,0.803,0.514,0.0,-6.81,0.046,0.589,1.9e-06,0.113,0.591,131.945,182273.0,1792104.0
7400,Grupo Yndio,Dame un Beso y Dime Adios - En Vivo,Cura Local (En Vivo),album,0.379,0.775,9.0,-3.403,0.0415,0.366,0.000135,0.0718,0.435,144.749,239310.0,15528761.0
7401,Grupo Yndio,Por Qué Nos Dijimos Adiós,Serie Sensacional Regional Mexican Yndio,album,0.355,0.531,5.0,-5.603,0.0309,0.874,0.111,0.123,0.396,72.563,190893.0,25994280.0
7402,Grupo Yndio,Linea Telefonica - En Vivo,Cura Local (En Vivo),album,0.451,0.736,9.0,-3.729,0.0413,0.203,0.0,0.379,0.214,144.987,280196.0,913977.0
7403,Grupo Yndio,Eres Mi Mundo,Éxitos De Época (De Colección),album,0.432,0.185,5.0,-21.894,0.0288,0.17,0.0,0.117,0.484,69.969,168960.0,8912434.0
7404,Grupo Yndio,Sin Tu Amor,Serie Sensacional Regional Mexican Yndio,album,0.52,0.613,6.0,-5.948,0.0246,0.304,0.0,0.0778,0.589,95.496,223467.0,7583623.0
7405,Grupo Yndio,Melodía Desencadenada,Serie Sensacional Regional Mexican Yndio,album,0.219,0.491,0.0,-5.024,0.0313,0.479,2.22e-05,0.114,0.213,189.423,229080.0,10793263.0
7406,Grupo Yndio,Yo Comencé La Broma,Singles,album,0.371,0.499,7.0,-6.897,0.0269,0.418,0.00264,0.292,0.366,139.872,194120.0,2133189.0
7407,Grupo Yndio,Herida De Amor (Love Hurts),Exitos y Novedades,album,0.429,0.532,9.0,-8.593,0.0285,0.0813,0.0,0.11,0.227,78.987,242312.0,3027169.0
7408,Grupo Yndio,La Cancion De Los Dos,20 Exitos,album,0.604,0.663,5.0,-7.088,0.0256,0.282,0.0,0.0909,0.584,105.418,200359.0,1743073.0
7409,Grupo Yndio,Linea Telefonica (Telephone Line),20 Exitos,album,0.43,0.504,9.0,-6.531,0.0308,0.111,0.0,0.0986,0.313,74.766,267781.0,1647312.0
7410,Rionegro & Solimões,Saudade Atemporal - Ao Vivo,Saudade Atemporal (Ao Vivo),single,0.424,0.635,7.0,-5.513,0.0569,0.459,0.0,0.398,0.38,143.962,192127.0,13913591.0
7411,Rionegro & Solimões,Saudade de Ex - Ao Vivo,Saudade de Ex (Ao Vivo),single,0.639,0.811,2.0,-4.729,0.0431,0.15,0.0,0.454,0.654,92.033,167025.0,22615068.0
7412,Rionegro & Solimões,Frio da Madrugada - Ao Vivo,Frio da Madrugada (Ao Vivo),single,0.58,0.712,2.0,-5.092,0.0445,0.435,0.0,0.87,0.488,113.672,268918.0,5880182.0
7413,Rionegro & Solimões,Bão Pra Eu Aprender - Ao Vivo,Bão Pra Eu Aprender (Ao Vivo),single,0.716,0.723,7.0,-4.845,0.0298,0.0793,0.0,0.517,0.685,115.077,173933.0,1277064.0
7414,Rionegro & Solimões,Lenço - Ao Vivo,Lenço (Ao Vivo),single,0.811,0.755,2.0,-5.13,0.0412,0.495,0.0,0.719,0.629,110.052,167875.0,4247809.0
7415,Rionegro & Solimões,Frio da Madrugada,O Amor Supera Tudo,album,0.712,0.359,2.0,-9.02,0.0314,0.629,1.36e-06,0.174,0.43,111.063,260920.0,17355817.0
7416,Rionegro & Solimões,Vida de Cão,Vida de Cão,single,0.622,0.798,0.0,-3.705,0.0508,0.273,0.0,0.635,0.627,133.107,222631.0,11516493.0
7417,Rionegro & Solimões,Ninguém Faz Igual - Ao Vivo,"A História Continua, Vol. 2 (Ao Vivo)",single,0.719,0.783,3.0,-4.785,0.0648,0.606,0.0,0.418,0.479,143.102,167127.0,3884022.0
7418,Rionegro & Solimões,"Foi Bom, Mas Não Foi Diferente - Ao Vivo","Foi Bom, Mas Não Foi Diferente (Ao Vivo)",single,0.715,0.865,0.0,-4.745,0.0644,0.099,0.0,0.435,0.813,164.997,158799.0,1975516.0
7419,Rionegro & Solimões,Tô Mal,Clube Do Batidão,album,0.749,0.523,4.0,-7.779,0.0268,0.475,0.0,0.127,0.786,93.014,201600.0,
7420,Mano,Machi Open the Bottle,Mankatha (Original Motion Picture Soundtrack),album,0.485,0.92,5.0,-6.243,0.277,0.664,0.000339,0.216,0.767,169.944,285973.0,11545436.0
7421,Mano,Mukkabla,Kadhalan (Original Motion Picture Soundtrack),album,0.867,0.533,0.0,-12.385,0.0988,0.0236,0.00375,0.0769,0.548,119.795,327507.0,11339164.0
7422,Mano,Muqabala Muqabala,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),album,0.895,0.423,0.0,-10.291,0.0621,0.0892,5.65e-06,0.241,0.656,120.051,143977.0,9353125.0
7423,Mano,Priya Priyathama,Killer,album,0.773,0.648,9.0,-2.694,0.0343,0.825,7.7e-05,0.124,0.846,115.786,311147.0,4312779.0
7424,Mano,Young Yama,Yamadonga (Original Motion Picture Soundtrack),album,0.792,0.773,1.0,-8.929,0.308,0.35,0.0,0.104,0.649,104.967,293669.0,1346347.0
7425,Mano,"Azagiya Laila (From ""Ullathai Alli Thaa"")",Sangeetha Utsavam - Mano Isai Mazhai,compilation,0.828,0.54,9.0,-12.246,0.177,0.375,1.2e-06,0.0718,0.47,100.029,279719.0,5279286.0
7426,Mano,Thooliyile Ada Vantha - Male Version,Chinna Thambi (Original Motion Picture Soundtrack),album,0.747,0.33,11.0,-12.879,0.0301,0.845,0.0,0.304,0.592,112.376,281915.0,2735341.0
7427,Mano,"Massu Maranam - From ""Petta (Telugu)""",Petta (Telugu) [Original Motion Picture Soundtrack],album,0.468,0.866,10.0,-5.857,0.384,0.415,2.15e-06,0.652,0.732,83.787,216000.0,3585426.0
7428,Mano,Mass Mogudu,Veera Simha Reddy (Original Motion Picture Soundtrack),single,0.788,0.926,1.0,-6.289,0.0777,0.472,0.0585,0.188,0.859,103.022,207379.0,275453.0
7429,Mano,Thekku Cheemaiyilae,Attagasam (Original Motion Picture Soundtrack),single,0.722,0.679,11.0,-11.746,0.103,0.15,0.0,0.0735,0.872,136.719,275027.0,1882596.0
7430,Leonardo,Vestido de Seda - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.625,0.617,8.0,-4.284,0.035,0.698,0.0,0.685,0.527,92.02,148587.0,24756884.0
7431,Leonardo,Sinônimos / Pense Em Mim / É o Amor,Sinônimos / Pense Em Mim / É o Amor,single,0.322,0.565,0.0,-9.908,0.0759,0.082,0.0,0.183,0.382,74.874,345150.0,24425226.0
7432,Leonardo,Um Degrau na Escada - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.66,0.727,2.0,-5.439,0.0322,0.513,0.0,0.94,0.623,140.075,213853.0,23338304.0
7433,Leonardo,Ainda Ontem Chorei de Saudade - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.583,0.706,2.0,-5.28,0.0311,0.182,0.0,0.482,0.579,106.08,196493.0,21166745.0
7434,Leonardo,Talismã / Temporal de Amor / Solidão (feat. Gusttavo Lima) - Ao Vivo,Leonardo 30 Anos (Ao Vivo),album,0.359,0.757,2.0,-4.527,0.0311,0.123,0.0,0.901,0.319,144.701,322893.0,24585637.0
7435,Leonardo,Pot-Pourri: Festa de Rodeio / Bailão de Peão / Mexe Que É Bom - Ao Vivo,A História Continua (ao Vivo),album,0.283,0.977,4.0,-5.165,0.0918,0.00172,2.56e-06,0.928,0.514,132.053,409611.0,9673790.0
7436,Leonardo,Seu Amor Ainda é Tudo - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.406,0.748,2.0,-5.348,0.0441,0.142,0.0,0.905,0.543,174.161,244867.0,11675946.0
7437,Leonardo,Deixaria Tudo (Dejaria Todo),Quero Colo,album,0.573,0.787,0.0,-7.134,0.0322,0.112,0.0,0.377,0.795,145.959,264693.0,9214427.0
7438,Leonardo,Liguei Pra Dizer Que Te Amo - Ao Vivo,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),album,0.635,0.72,5.0,-5.511,0.0281,0.219,0.0,0.75,0.577,109.037,190307.0,8418507.0
7439,Leonardo,Laço Aberto - Ao Vivo,Cabaré Night Club (Ao Vivo),album,0.697,0.813,5.0,-4.731,0.0405,0.295,0.0,0.862,0.732,112.054,188493.0,20385468.0
7440,Saindhavi,Pirai Thedum,Mayakkam Enna,single,0.638,0.631,4.0,-6.993,0.0353,0.624,0.0144,0.074,0.46,119.973,332711.0,26570846.0
7441,Saindhavi,Nesamaguren,Nesamaguren,single,0.413,0.419,3.0,-10.592,0.0314,0.602,0.000113,0.13,0.264,149.658,263600.0,13572044.0
7442,Saindhavi,En Jeevan,Theri (Original Motion Picture Soundtrack),album,0.393,0.29,7.0,-9.136,0.0385,0.552,3.84e-06,0.54,0.296,179.779,320235.0,14430810.0
7443,Saindhavi,Manasellam Mazhaiye,Saguni,single,0.629,0.687,10.0,-4.624,0.0393,0.592,4.81e-05,0.106,0.762,170.006,326495.0,8065934.0
7444,Saindhavi,Shree Hari Stotram,Holy Chants On Vishnu And Mahalakshmi,album,0.813,0.444,2.0,-10.428,0.0623,0.207,0.0,0.127,0.611,127.964,278727.0,6294549.0
7445,Saindhavi,"Yaar Indha Saalai Oram (From ""Thalaivaa"")",My Playlist: G.V. Prakash Kumar,album,0.471,0.453,4.0,-8.354,0.0971,0.275,4.02e-05,0.244,0.587,116.013,315493.0,10562698.0
7446,Saindhavi,"Adada Mazhaida (From ""Paiya"")",My Playlist: Yuvanshankar Raja,album,0.891,0.691,6.0,-9.417,0.0588,0.29,0.00555,0.0596,0.666,120.004,267120.0,12173210.0
7447,Saindhavi,Vinmeen,Thegidi (Original Motion Picture Soundtrack),album,0.713,0.534,11.0,-7.622,0.0447,0.113,1.35e-05,0.0952,0.285,100.01,296900.0,7758824.0
7448,Saindhavi,Vizhigalil Oru Vaanavil,Deiva Thiirumagal (Original Motion Picture Soundtrack),album,0.697,0.464,5.0,-8.832,0.0254,0.716,0.0112,0.0457,0.382,108.994,362533.0,6102754.0
7449,Saindhavi,"Yaaro Ivan (From ""Udhayam NH4"")",My Playlist: G.V. Prakash Kumar,album,0.699,0.496,1.0,-7.88,0.0479,0.74,0.000347,0.112,0.75,82.008,283907.0,10832154.0
7450,Swarnalatha,Ennai Thottu,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),single,0.796,0.35,0.0,-15.182,0.044,0.851,0.00684,0.124,0.793,115.891,300960.0,9334800.0
7451,Swarnalatha,Hai Rama,Rangeela (Original Motion Picture Soundtrack),album,0.48,0.395,6.0,-11.017,0.093,0.317,0.0,0.0943,0.464,84.692,407000.0,6964627.0
7452,Swarnalatha,"Poongatrile (From ""Uyire"")",Hits of A.R.Rahman Isai Saral,album,0.75,0.341,11.0,-13.368,0.0381,0.267,0.0,0.0951,0.602,121.999,340874.0,15534514.0
7453,Swarnalatha,Mukkabla,Kadhalan (Original Motion Picture Soundtrack),album,0.867,0.533,0.0,-12.385,0.0988,0.0236,0.00375,0.0769,0.548,119.795,327507.0,11339164.0
7454,Swarnalatha,Muqabala Muqabala,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),album,0.895,0.423,0.0,-10.291,0.0621,0.0892,5.65e-06,0.241,0.656,120.051,143977.0,9353125.0
7455,Swarnalatha,Poovoma Oorgolam,Chinna Thambi (Original Motion Picture Soundtrack),album,0.678,0.368,0.0,-12.75,0.0365,0.896,0.0353,0.291,0.781,82.977,291391.0,3371093.0
7456,Swarnalatha,Aattama Therottama,Captain Prabhakaran (Original Motion Picture Soundtrack),single,0.817,0.474,10.0,-12.221,0.0481,0.57,0.197,0.147,0.595,119.802,314514.0,3794343.0
7457,Swarnalatha,"Rakkamma (From ""Thalapathi"")",S.P. Balasubrahmanyam All Time Hits,compilation,0.744,0.465,7.0,-9.112,0.0612,0.888,0.00106,0.131,0.749,124.543,431099.0,4929017.0
7458,Swarnalatha,Maasi Masam Alana Ponnu,Dharma Durai (Original Motion Picture Soundtrack),single,0.558,0.336,11.0,-13.023,0.0511,0.84,0.153,0.333,0.546,74.61,299886.0,2479973.0
7459,Swarnalatha,Kulliruthu Kulliruthu,Taj Mahal (Original Motion Picture Soundtrack),album,0.643,0.4,7.0,-12.522,0.0774,0.49,0.000156,0.126,0.237,82.352,286642.0,3712557.0
7460,Roger,I Want to Be Your Man - Remastered Version,Unlimited!,album,0.408,0.513,8.0,-12.146,0.0762,0.0468,0.0,0.112,0.426,81.925,251333.0,31947288.0
7461,Roger,"So Ruff, so Tuff",The Many Facets Of Roger,album,0.915,0.768,1.0,-4.52,0.0706,0.278,0.00272,0.0628,0.814,111.381,292600.0,1466523.0
7462,Roger,Do It Roger,The Many Facets Of Roger,album,0.839,0.821,7.0,-3.68,0.0599,0.274,0.000887,0.0807,0.659,108.17,495333.0,862646.0
7463,Roger,I Heard It Through the Grapevine,The Many Facets Of Roger,album,0.918,0.663,2.0,-4.857,0.0848,0.308,0.000256,0.219,0.833,118.472,650800.0,815608.0
7464,Roger,A Chunk of Sugar,The Many Facets Of Roger,album,0.816,0.762,7.0,-3.505,0.0359,0.185,0.00235,0.0806,0.708,118.705,332227.0,244087.0
7465,Roger,Emotions,Bridging The Gap,album,0.598,0.469,8.0,-10.786,0.0263,0.164,0.000394,0.053,0.725,151.878,369493.0,218177.0
7466,Roger,Superman,The Many Facets Of Roger,album,0.662,0.696,8.0,-4.143,0.0351,0.21,0.0,0.0629,0.457,91.01,248800.0,290760.0
7467,Roger,You Should Be Mine,Bridging The Gap,album,0.748,0.886,10.0,-6.708,0.092,0.0568,0.00902,0.0565,0.962,103.789,361800.0,202374.0
7468,Roger,"I Want to Be Your Man - 7"" Version",Love Jams Volume Two,compilation,0.349,0.477,0.0,-12.566,0.12,0.126,0.0,0.0845,0.464,162.459,243040.0,364261.0
7469,Roger,"I Heard It Through the Grapevine , Pt. 1 - Single Version",The Many Facets Of Roger,album,0.933,0.713,2.0,-5.334,0.0803,0.35,3.09e-05,0.0625,0.947,118.383,241333.0,120190.0
7470,Ananya Bhat,Mehabooba,Kgf Chapter 2,single,0.508,0.492,6.0,-11.579,0.049,0.864,0.116,0.347,0.28,79.967,212352.0,7865411.0
7471,Ananya Bhat,Mehabooba,KGF Chapter 2 (Original Motion Picture Soundtrack),single,0.367,0.513,6.0,-11.884,0.0577,0.867,0.165,0.197,0.278,159.891,213750.0,23763276.0
7472,Ananya Bhat,Singara Siriye,Kantara (Original Motion Picture Soundtrack),single,0.619,0.658,9.0,-8.911,0.102,0.457,3.87e-06,0.108,0.522,125.927,281364.0,17640974.0
7473,Ananya Bhat,Sultan,Kgf Chapter 1,single,0.588,0.836,4.0,-7.138,0.107,0.472,2.53e-05,0.176,0.217,124.984,217524.0,12445689.0
7474,Ananya Bhat,"Mehabooba (From ""Kgf Chapter 2"")",Telugu Latest Love Hits,compilation,0.382,0.487,6.0,-11.932,0.0565,0.891,0.535,0.324,0.304,159.784,212131.0,17024883.0
7475,Ananya Bhat,Dheera Dheera,Kgf Chapter 1 (Tamil) [Original Motion Picture Soundtrack],single,0.578,0.893,4.0,-7.023,0.0915,0.54,3.43e-05,0.103,0.264,124.723,222713.0,4302305.0
7476,Ananya Bhat,Kokh Ke Rath Mein,Kgf Chapter 1,single,0.421,0.347,10.0,-9.797,0.0309,0.883,2e-05,0.166,0.187,120.114,159965.0,6015220.0
7477,Serdar Ortaç,Karabiberim,Aşk İçin,album,0.783,0.835,5.0,-11.876,0.0438,0.648,0.00057,0.05,0.968,151.994,227933.0,32333757.0
7478,Serdar Ortaç,İlaç,İlaç,single,0.769,0.875,7.0,-6.123,0.0627,0.17,0.0,0.322,0.797,108.013,218615.0,7207323.0
7479,Serdar Ortaç,Poşet,Kara Kedi,album,0.789,0.889,7.0,-5.314,0.195,0.032,0.00047,0.0805,0.645,129.993,316996.0,30240434.0
7480,Serdar Ortaç,Mesafe,Mesafe,album,0.776,0.731,4.0,-6.718,0.206,0.182,0.0,0.323,0.597,93.998,301960.0,47469599.0
7481,Serdar Ortaç,Dansöz,Mesafe,album,0.698,0.925,6.0,-6.133,0.0441,0.0149,3.52e-05,0.338,0.816,129.961,316320.0,24932279.0
7482,Serdar Ortaç,Sor,Mesafe,album,0.778,0.669,6.0,-6.372,0.0649,0.154,0.0,0.0448,0.61,100.038,235213.0,24912165.0
7483,Serdar Ortaç,Gamzelim,Yaz Yağmuru,album,0.76,0.73,11.0,-11.125,0.136,0.194,0.0,0.0367,0.942,148.077,229773.0,18040350.0
7484,Serdar Ortaç,Ben Adam Olmam,Yaz Yağmuru,album,0.684,0.724,2.0,-13.405,0.0486,0.2,0.00123,0.0363,0.891,98.021,283768.0,19912549.0
7485,Serdar Ortaç,Ayrılmam,Nefes,album,0.849,0.872,7.0,-3.892,0.0766,0.0159,0.000463,0.0389,0.803,96.977,223187.0,4751896.0
7486,Serdar Ortaç,Asrın Hatası,Bilsem Ki (2000),album,0.787,0.916,8.0,-7.832,0.0665,0.15,4.14e-06,0.0814,0.857,128.074,297693.0,10434066.0
7487,Janis Joplin,Me and Bobby McGee,Pearl (Legacy Edition),album,0.43,0.463,2.0,-10.96,0.0442,0.303,5.84e-05,0.152,0.66,93.405,271333.0,216674058.0
7488,Janis Joplin,Piece of My Heart,Cheap Thrills,album,0.443,0.727,4.0,-7.951,0.145,0.263,0.000141,0.169,0.566,160.82,253333.0,190831565.0
